id_aluno,sexo,data_nascimento,turma,ac1,pt1,ac2,pt2,cod_curso,media_final,exame_especial,faltas,obs,professor
9f316230851cac8367975c12ef81bae7,M,26/08/2004,4,"7,70","8,70","5,70","4,00",EST,6.5,,22,APROV,P03
9e4061cec66addfa723d8b718f28ac09,M,15/03/2002,4,"9,00","6,40","7,60","7,10",EST,7.6,,6,APROV,P03
7d587ad362edc5c61d2775004da97289,F,11/08/1999,3,"9,50","3,70","8,50","5,50",EST,5.7,7.9,25,APROV,P03
1905a40ba69b741c0768d21d32703d05,M,24/02/1993,18,"0,20",,,,AMB,0.0,,84,REPRV,P04
ed2e3d8d4c56eab5fda471388a7a68ce,M,03/04/1987,12,"7,00","4,10","7,10","5,80",PRO,5.4,7.7,11,APROV,P08
56a6d61523bdc5c483834584b3fb17e7,M,03/03/1995,4,"4,10",,"1,00",,QUI,0.6,,25,REPRV,P03
4e62e2a9fc5b44f71ce6dc587e79dbf6,F,07/04/2003,15,"9,20",,"3,80","2,40",AMB,2.3,6.2,11,APROV,P03
877d0dad94016157553e93e786cba86c,M,20/07/1997,16,"8,30","10,00","4,90","9,20",AMB,9.1,,22,APROV,P03
62d73eb9deeb4b0f58576291c57314af,F,17/04/2002,21,"6,70","9,50","7,60","5,50",AMB,7.4,,19,APROV,P10
d6193595c29474eb4c571ab0f83aa0e1,F,21/10/1998,20,"10,00","0,00","10,00","10,00",URB,6.0,,19,APROV,P01
4fa137db34a31891d0c63badbe7fb3da,M,30/05/1986,18,"5,58",,"2,33",,EST,0.8,,25,REPRV,P04
e5c72e0c5128fb784941823ec860f8e7,F,20/03/2005,18,"5,83","8,30","2,99","9,20",MIN,7.9,,25,APROV,P04
692d1b9ae8718ca289bbe665a01a8f91,F,19/10/2003,8,"0,00","0,00","0,00","0,00",MET,0.0,,22,REPRV,P01
7f251a5fa52b062f1216ba201fa4f8ac,M,28/04/2000,1,"0,00","1,50","0,00","2,00",CIV,1.2,8.0,25,APROV,P01
